secondsLeft,scoreDifference,yardsToEndzone,yOffsetAtSnap,motionSinceLineset,shiftSinceLineset,offenseFormation,receiverAlignment
136,5,36,0.4163636363636401,0,1,4,4
1454,-3,51,0.7536363636363603,1,0,6,4
2360,-4,72,0.05909090909090702,1,0,4,4
1876,3,57,0.07545454545455434,0,0,4,6
740,14,22,0.40727272727272507,1,0,1,3
900,17,26,0.01454545454545682,1,0,5,4
1238,7,52,0.04818181818182087,1,0,5,6
1130,6,26,0.32727272727272544,1,0,5,4
307,11,77,0.6581818181818164,1,0,4,6
1974,-7,24,0.514545454545462,0,0,4,6
2700,-7,48,0.25363636363636033,1,0,5,4
721,5,41,0.18545454545454731,1,1,4,4
3118,-3,32,0.5645454545454552,0,0,0,7
2599,11,67,0.5827272727272724,1,1,1,3
2014,-7,75,0.3681818181818244,0,0,3,6
962,-6,48,0.48636363636363844,1,0,5,6
1800,-8,75,0.2781818181818339,0,1,5,6
1454,-17,56,0.08090909090909483,1,0,4,6
2418,-3,26,0.6663636363636375,0,1,4,4
1800,-3,75,0.22727272727272857,1,0,5,4
1805,-3,75,0.6418181818181821,0,1,3,3
170,0,34,0.19090909090909297,1,0,5,6
3119,3,37,0.18909090909090764,1,1,5,4
3249,-7,75,0.44636363636363346,1,1,5,4
2756,-4,60,0.15090909090909835,1,0,5,6
1529,3,26,0.0954545454545439,1,0,4,4
1153,3,63,0.2309090909090876,0,1,5,6
768,-24,93,0.6036363636363521,0,0,6,7
2171,-4,31,0.5063636363636331,0,1,5,6
1609,-10,69,0.3118181818181773,1,1,4,4
2244,-14,15,0.7118181818181856,0,0,4,4
2817,3,39,0.6281818181818153,0,1,4,4
553,10,31,0.46090909090909543,1,1,5,6
3600,0,75,0.4709090909090896,1,1,5,6
1835,0,20,0.3209090909090884,0,0,4,3
162,-7,42,0.39909090909090783,1,0,4,6
668,14,75,0.07000000000000028,1,0,5,4
1665,-13,90,0.31545454545455826,1,0,5,4
2593,-10,83,0.8063636363636472,1,0,5,6
270,-2,48,0.16090909090909958,1,0,1,1
1835,-14,62,0.9690909090909113,1,0,4,6
1136,30,75,0.3663636363636442,0,0,0,7
2766,0,80,0.3027272727272729,1,0,5,4
3594,0,76,0.23999999999999877,1,1,1,3
1047,3,64,0.07272727272727376,0,0,4,6
1820,-4,50,1.75090909090909,1,0,4,4
2255,-3,61,1.223636363636367,0,0,1,3
1764,-14,65,2.9163636363636245,0,0,5,6
1140,-17,24,0.31818181818181945,0,1,4,4
940,-17,74,0.10818181818183348,1,0,0,7
611,0,12,0.03818181818181963,1,0,5,4
620,-1,14,0.023636363636363778,1,0,4,6
2887,-3,56,0.6209090909090894,1,1,4,4
471,21,66,0.30818181818181695,0,0,4,4
365,6,70,0.4772727272727273,0,0,4,4
2063,-7,26,0.5363636363636382,1,1,3,6
1800,-14,75,0.38363636363636355,0,0,5,6
2546,-3,55,0.09181818181818616,1,1,5,4
3086,0,70,0.17636363636364133,0,1,5,4
3467,0,50,0.38545454545454627,1,0,5,4
2754,7,55,0.5909090909090909,0,0,5,4
1073,8,60,0.5190909090909124,1,1,4,6
504,-10,83,0.028181818181818065,1,0,4,6
361,3,75,0.5100000000000012,1,0,3,4
157,-29,60,0.24727272727272975,0,1,5,3
2025,-28,75,0.052727272727286785,0,1,4,4
2530,-7,82,0.38090909090909586,1,1,4,4
1135,-2,93,0.044545454545455374,1,0,4,4
2927,-7,11,0.41818181818181893,1,1,1,3
270,2,64,0.4154545454545397,0,0,4,4
2403,10,38,0.0018181818181904998,0,0,5,6
2330,-6,75,0.018181818181817147,1,0,5,4
2492,3,31,0.5572727272727243,0,0,4,4
495,-13,36,1.5581818181818117,1,1,1,3
2113,-3,51,0.05545454545453636,0,1,4,6
518,0,64,0.01363636363636157,1,0,0,7
1852,0,55,0.06727272727272293,1,0,4,6
2664,0,46,0.8345454545454551,0,1,6,7
1884,0,75,0.5918181818181836,0,0,5,4
2488,-4,69,0.9981818181818198,1,0,4,4
3189,-7,58,0.0990909090909094,0,0,4,6
2522,0,70,0.37727272727274586,0,1,1,3
2604,7,36,0.23545454545455094,1,0,5,4
273,6,29,0.27999999999998304,1,0,4,4
208,-15,90,0.22818181818181735,0,0,4,6
775,8,50,0.2972727272727308,1,0,1,3
2579,0,61,0.41999999999999527,1,0,4,4
1800,4,75,0.14363636363636348,1,0,4,4
993,1,58,0.5518181818181812,0,0,5,6
842,-11,67,0.15545454545454876,1,0,5,4
1243,-20,14,0.05181818181818249,0,0,4,6
1451,-3,75,0.10181818181818159,1,0,5,4
295,-6,75,0.2863636363636369,1,1,4,4
1474,-3,63,0.07363636363636385,1,1,5,4
299,-9,53,0.35727272727273307,0,0,4,6
1157,-6,88,0.3354545454545462,1,1,4,4
2530,-15,77,0.9200000000000004,1,0,5,4
2147,-3,67,0.06181818181817727,0,0,5,4
3385,0,32,0.10818181818182056,1,0,5,6
1424,-21,11,0.679090909090909,1,0,0,7
3354,4,75,0.6372727272727161,1,0,6,4
146,-2,63,0.002727272727259912,0,1,1,3
2237,-10,45,0.759090909090906,0,1,4,4
1237,0,71,0.6963636363636335,1,0,4,4
1156,-2,81,0.1518181818181807,0,0,4,4
3257,-7,75,0.5045454545454504,1,0,4,4
2598,0,67,0.6909090909090723,1,0,4,4
1877,11,52,0.4054545454545488,0,0,4,4
900,12,27,0.12818181818181787,1,1,0,7
1216,-13,75,0.21818181818182644,1,0,5,6
1727,-4,14,1.2109090909090954,0,0,4,6
238,12,55,0.5427272727272648,1,0,5,3
1332,11,28,0.39000000000000185,0,0,5,4
3490,0,40,0.2609090909090913,1,1,4,3
2487,11,75,0.26545454545455205,0,0,5,4
3491,0,71,0.39454545454545487,1,0,4,4
614,5,80,0.7872727272727347,0,0,5,6
2988,-3,64,0.4881818181818186,1,0,5,4
1847,1,30,0.3618181818181835,0,1,4,6
2605,0,12,0.38545454545453595,0,1,4,3
3254,-7,81,0.2581818181818314,1,1,3,4
878,21,25,0.26727272727271156,1,1,4,4
3600,0,75,0.08363636363638059,1,1,5,6
1278,-6,79,0.18909090909090895,0,1,1,3
756,-14,54,2.574545454545459,1,0,5,6
1061,-5,30,0.08909090909090041,1,0,1,3
1665,0,29,0.05727272727272686,0,0,4,4
1339,-5,80,0.1672727272727263,0,1,5,6
439,4,48,0.14454545454545228,0,1,3,4
3318,-7,75,0.2672727272727322,1,0,4,4
2579,0,80,0.32272727272727314,1,1,4,4
649,3,89,0.4463636363636361,1,0,5,6
3195,0,23,1.0336363636363644,1,0,2,3
2326,-14,39,0.4390909090909025,1,1,5,4
1021,21,91,0.6645454545454599,1,1,4,3
1920,-3,37,0.18999999999999773,1,0,5,6
1911,-17,73,0.4999999999999897,0,0,4,4
2700,14,41,0.08000000000000475,1,1,4,6
462,5,54,0.6700000000000056,0,0,4,6
2960,0,78,0.5181818181818184,1,0,5,4
685,-4,45,0.44090909090908265,0,0,4,4
3438,0,43,0.23090909090909276,1,0,1,3
3164,0,62,0.766363636363637,1,1,5,6
2298,0,17,0.9763636363636269,1,1,1,3
2609,10,34,0.11545454545455414,1,1,5,6
3094,0,37,0.28272727272727916,1,0,4,4
1458,4,28,0.47909090909090746,0,0,4,4
329,-12,20,0.5972727272727318,0,1,5,4
1433,-19,65,0.1345454545454536,1,1,5,6
557,0,33,0.11545454545454897,1,0,1,3
1156,6,40,0.6636363636363647,1,0,5,4
3397,7,84,1.0681818181818192,1,1,5,4
1379,-17,92,0.08727272727273058,1,1,5,6
279,-6,23,0.2645454545454413,0,0,4,3
3270,0,88,0.4690909090909075,0,0,5,6
541,-4,77,0.16727272727272888,0,1,4,4
3600,0,75,0.46000000000000535,1,1,4,6
309,-16,89,0.1036363636363637,0,0,4,4
2507,-11,75,0.7890909090909097,1,0,5,4
2306,13,59,0.5609090909090976,0,1,4,3
2362,14,68,0.004545454545452995,1,0,5,4
1746,-35,27,0.17818181818181633,0,1,4,4
1129,6,27,0.04636363636363554,0,1,4,4
895,0,65,0.2063636363636373,1,0,5,4
2685,3,61,0.19909090909091406,1,0,1,3
3574,0,60,0.1481818181818126,0,0,4,4
432,-9,50,0.6427272727272773,0,0,5,6
1596,-15,73,0.2781818181818236,1,0,4,4
675,-13,62,0.13000000000000062,0,1,1,3
2603,11,83,0.16363636363636355,1,0,4,6
2985,0,59,0.6745454545454611,1,1,1,3
1096,-19,43,0.25272727272727025,1,1,4,6
1353,9,68,0.42272727272727323,1,0,4,4
341,-13,36,0.36454545454545373,0,0,1,3
2213,7,39,0.30818181818181695,1,1,3,1
1528,-13,74,0.020909090909082228,0,0,4,6
3183,7,73,0.22909090909090743,1,0,3,4
2720,-3,80,0.2545454545454504,1,0,4,6
2745,0,42,0.5554545454545466,0,1,4,6
1266,9,60,1.1799999999999964,0,1,5,4
2292,-7,70,0.9554545454545343,1,0,4,4
141,-8,54,0.46909090909091655,0,1,5,4
1261,-3,95,0.05545454545454669,1,0,5,6
1860,6,77,0.91999999999999,0,0,4,4
2368,7,38,0.13545454545454627,1,0,4,6
3264,0,74,0.24727272727271943,0,1,3,3
3261,0,13,0.49090909090909013,1,0,5,4
962,-6,68,0.004545454545481417,0,0,1,1
2511,-4,99,0.02181818181817231,1,1,1,3
1800,10,75,0.13545454545454627,0,1,4,4
1504,0,98,0.020909090909092563,0,1,1,3
1642,-14,38,0.4054545454545488,1,0,5,4
3600,0,75,1.1127272727272761,1,1,4,4
3055,-3,11,0.4663636363636359,0,0,4,6
1958,-8,23,0.9699999999999963,1,1,4,4
298,10,41,0.07999999999999959,0,0,4,4
1480,-3,31,0.6627272727272694,0,1,5,6
2003,-4,73,0.4054545454545281,0,0,4,6
2889,4,27,0.09818181818180123,0,0,5,4
1943,17,33,0.528181818181821,0,1,5,4
2919,-4,18,0.2927272727272739,0,0,5,3
1707,0,67,0.1227272727272748,1,0,4,4
1651,0,59,0.12818181818182045,0,0,5,4
1559,4,89,0.1545454545454548,1,0,5,4
1729,-10,72,0.4136363636363647,0,1,4,4
926,-21,75,0.10272727272728265,1,0,4,6
3130,0,96,0.23636363636363844,0,1,5,4
3219,-7,72,0.33181818181818235,0,1,1,3
3237,3,53,0.9563636363636399,0,1,4,4
2827,-3,51,0.7781818181818132,0,1,4,6
2812,0,79,0.7899999999999998,1,1,4,6
1096,-18,79,0.9445454545454536,1,1,1,3
1288,-10,64,0.15090909090908802,1,1,5,4
2689,0,79,0.1909090909090904,1,0,0,7
721,16,52,0.18545454545454731,0,0,5,4
3113,-7,33,0.4890909090909087,1,1,5,6
3043,-7,27,0.0009090909091004174,1,0,5,4
2700,17,43,0.2536363636363655,0,1,5,4
764,-2,52,0.3772727272727252,0,1,5,4
496,6,77,0.4499999999999938,1,1,5,4
1800,6,75,0.5863636363636302,0,1,0,7
432,-4,15,0.485454545454545,0,1,1,3
2787,-7,75,0.47090909090909155,1,0,0,7
2693,3,75,0.4763636363636385,1,0,4,3
3447,0,52,0.12272727272726963,1,1,5,4
3083,7,56,0.36727272727272914,1,1,3,3
178,6,13,0.3781818181818153,1,1,4,6
2988,7,65,0.6100000000000033,1,1,4,3
1690,6,63,0.9318181818181714,0,0,4,4
1034,-7,18,0.38363636363636355,1,1,5,6
1499,-10,21,0.12000000000001489,0,0,4,6
2014,-8,45,0.6836363636363724,0,0,4,4
2736,-1,25,0.08181818181819009,1,1,0,7
3224,7,75,0.1227272727272748,0,1,4,4
1046,6,16,0.5845454545454555,0,0,5,6
582,-6,75,0.5390909090909097,1,0,4,4
2375,-4,79,1.0609090909090975,0,0,5,4
422,-6,60,0.6381818181818217,1,1,5,4
2958,-4,71,0.22272727272727427,1,1,4,6
414,-4,54,0.2627272727272663,0,0,4,4
2323,0,64,0.52090909090909,1,1,5,6
3256,0,11,0.0427272727272723,1,0,1,3
232,-7,64,0.35727272727273046,0,0,4,4
933,3,42,0.38545454545454627,0,1,6,7
3107,-7,12,0.0718181818181785,1,0,1,3
900,-13,78,0.5890909090909108,0,1,4,4
1397,-2,75,0.34545454545454457,1,1,5,6
723,21,58,0.45454545454545453,0,1,5,6
1021,-4,73,0.5590909090908966,1,0,1,1
870,-3,27,0.504545454545453,0,0,0,7
3506,0,61,0.2254545454545471,1,1,5,6
3532,0,65,0.525454545454543,1,1,5,4
2627,-3,55,0.5181818181818069,1,0,4,4
2017,-13,80,0.4127272727272736,0,1,5,4
2034,-3,68,0.42636363636363356,0,1,5,4
545,-10,17,0.13545454545454563,0,1,4,3
3138,0,56,0.21636363636363595,1,1,5,6
2492,3,73,0.05000000000000104,1,1,5,6
604,6,75,0.5727272727272731,1,1,1,3
2971,0,19,0.22090909090908958,1,0,5,6
2330,-5,71,0.10909090909090548,0,0,5,4
2376,-2,64,0.4554545454545472,0,1,4,4
247,4,34,0.14636363636362726,1,0,4,4
1094,-4,84,0.6136363636363533,1,0,4,4
2307,-6,36,0.16181818181817934,1,0,5,4
665,7,14,0.1263636363636558,0,0,5,6
2535,7,20,0.8763636363636351,1,1,5,4
850,-19,83,0.8936363636363673,0,1,5,3
1191,8,65,0.3818181818181756,0,1,3,1
758,0,92,0.08090909090909225,0,1,1,3
2627,-1,57,0.6381818181818165,1,0,4,6
1809,-4,42,0.27999999999999853,1,0,4,6
1376,-3,54,0.5254545454545482,1,0,4,6
362,16,51,0.09636363636363657,0,1,4,4
1036,10,23,0.5199999999999986,1,0,4,4
3499,0,59,0.22636363636363202,1,0,1,3
2043,-14,75,0.2581818181818185,0,0,1,3
2084,3,86,0.03636363636363688,0,1,3,3
193,7,43,0.17181818181818057,0,0,4,4
473,-26,43,0.15818181818182417,1,1,4,6
1430,-5,75,0.3718181818181821,1,0,5,4
3436,0,11,1.0272727272727282,0,0,5,6
3508,0,25,0.4136363636363621,0,1,5,4
702,-18,23,0.3445454545454538,0,0,4,6
2825,3,70,0.570000000000001,1,0,5,6
1738,0,68,0.254545454545453,0,0,5,4
1240,11,46,0.24090909090908885,0,0,5,6
2123,-3,13,0.09818181818181157,0,0,5,6
3318,-7,75,0.12818181818181787,1,1,4,6
664,-11,28,0.0018181818181801646,0,0,5,4
2031,-3,67,0.4536363636363619,1,0,5,3
1302,7,54,0.29818181818182604,0,0,1,3
2850,0,60,0.8690909090909145,0,0,4,4
244,-13,25,0.3036363636363614,1,0,1,3
3120,0,28,0.9936363636363617,1,1,4,6
150,-8,68,0.3445454545454616,0,1,4,4
987,-5,75,0.12999999999999545,0,0,5,4
3034,0,84,0.158181818181819,1,1,4,4
3271,0,72,0.3063636363636368,1,0,5,3
2703,-7,28,0.33090909090908965,1,1,4,4
1950,7,78,0.21818181818181612,0,0,4,6
1826,3,47,0.5272727272727231,0,0,4,6
3337,0,31,0.016363636363636982,0,0,4,4
139,14,34,0.5481818181818183,0,0,4,4
403,-8,64,0.023636363636367976,0,0,4,4
1943,0,19,0.2963636363636562,1,0,4,4
2237,-6,25,0.4718181818181829,1,0,5,4
3270,0,35,0.573636363636369,0,1,5,4
2779,0,11,0.19454545454545394,1,0,5,6
1258,13,28,0.22090909090908895,0,1,5,4
2122,7,91,0.08999999999999049,1,0,4,4
1548,-3,84,0.2090909090909153,1,0,2,3
1774,24,35,0.09272727272727624,0,1,4,4
2778,0,69,0.026363636363638223,0,1,4,6
1845,13,75,0.10272727272727232,1,0,4,4
3207,3,75,0.29909090909091224,1,0,5,6
2973,-3,12,0.05818181818181823,1,1,4,3
1024,-2,55,0.7999999999999958,1,1,5,4
2769,-14,18,0.5427272727272723,1,0,4,4
3478,0,54,0.0518181818181812,0,1,1,3
3406,0,53,0.0963636363636314,1,0,5,4
2701,7,45,0.21272727272727562,1,0,5,6
535,22,68,0.14454545454546003,1,1,5,6
2152,-4,49,0.46454545454546614,1,0,4,4
3340,0,85,0.11272727272727355,1,1,5,4
2938,0,34,0.04636363636364587,0,0,5,6
2415,-3,79,0.32545454545454916,1,1,1,3
480,-7,68,1.0890909090909107,1,0,5,4
1542,-7,55,0.5345454545454541,1,1,5,4
641,10,83,0.6763636363636372,1,0,3,6
2645,-11,75,0.12545454545454635,1,0,5,4
3395,0,57,0.09090909090908574,1,0,5,6
329,-3,46,0.2563636363636306,0,0,5,6
900,-3,44,0.009090909090911158,0,1,5,6
1537,-6,53,0.6136363636363636,1,0,1,3
2107,3,15,0.2727272727272831,1,1,5,6
770,-9,69,0.7009090909090916,1,0,4,6
525,4,59,0.13000000000000578,0,1,1,3
2328,0,41,0.10636363636364297,1,0,4,6
2544,-7,23,0.4281818181818215,1,1,1,3
2700,7,60,0.33727272727272023,0,0,1,3
1372,-14,75,0.17090909090909048,1,1,3,6
3519,0,35,0.09727272727273183,1,1,5,6
3393,0,31,0.20999999999999505,0,0,5,4
2861,-3,68,0.8909090909090868,0,0,5,4
706,14,47,0.501818181818175,0,1,5,4
2535,-3,75,0.2890909090908942,1,0,5,6
904,0,54,0.2254545454545471,0,0,4,4
608,13,18,0.37272727272727285,0,0,5,4
3415,0,51,0.04272727272726487,1,0,1,3
2034,-10,75,0.2599999999999987,1,1,1,3
1091,-3,75,0.5363636363636369,0,1,5,4
3092,-7,47,1.0436363636363652,1,0,4,4
2867,-4,87,0.035454545454546155,0,0,4,4
294,-14,15,0.01909090909090723,1,0,4,4
176,-35,33,0.41090909090909183,0,0,4,4
1610,-11,23,0.2545454545454504,0,1,5,4
2250,11,61,0.2390909090909061,0,1,5,6
1866,-7,54,0.6500000000000031,0,0,4,6
684,-2,40,0.5109090909090862,1,1,4,4
599,0,74,0.0827272727272737,0,1,1,3
160,21,44,0.7736363636363628,0,0,4,4
2998,-3,62,0.3736363636363649,0,0,5,4
532,-13,27,0.15454545454544835,1,0,5,6
134,-3,75,0.45454545454545453,0,1,4,4
1800,4,75,0.2990909090909058,0,1,3,6
2035,0,75,0.03090909090909251,1,0,4,3
2426,10,20,0.5118181818181817,1,0,4,4
382,-18,75,0.8763636363636351,0,0,4,6
2492,-7,21,0.3245454545454384,1,1,1,3
1587,1,46,0.059999999999997104,1,0,4,6
2389,-5,76,0.15545454545454876,1,0,5,6
3593,0,71,0.4709090909090967,1,0,3,6
1793,16,74,0.05090909090908595,1,0,4,4
3453,0,37,0.6663636363636375,1,0,5,4
2082,3,52,1.4872727272727388,1,0,5,4
1541,-8,66,0.26363636363636417,1,1,4,4
2154,4,69,0.5072727272727207,0,0,5,6
930,9,29,0.5309090909090938,1,1,5,6
1377,-7,34,0.48636363636363844,1,1,5,6
3564,0,60,0.5309090909090938,1,1,4,6
1273,9,36,0.05454545454545403,0,1,4,4
3525,0,64,0.1227272727272748,1,1,1,3
856,-12,40,0.049090909090913536,1,1,5,4
140,23,44,0.3372727272727254,0,0,4,4
1315,8,24,0.44818181818181624,0,1,4,4
2961,7,80,0.39272727272727403,1,1,5,4
3518,0,51,0.006363636363640911,1,0,5,6
1660,1,58,0.12727272727273037,0,1,4,4
418,15,47,0.1227272727272748,0,0,5,3
3119,-7,26,0.154545454545469,1,0,1,3
682,-6,63,0.39363636363636734,0,0,4,4
1041,11,61,0.573636363636369,1,0,0,7
3205,0,76,0.12272727272727092,0,1,3,1
3285,3,75,0.519090909090902,0,1,4,3
1345,1,45,1.0281818181818183,1,1,5,4
2410,0,56,0.7445454545454647,0,1,5,4
1097,-17,30,0.14545454545454753,1,1,5,4
2291,-21,17,0.08909090909090848,0,1,1,3
689,19,72,0.35181818181818225,0,1,4,4
2066,0,58,0.20000000000000415,1,1,1,3
1653,-17,49,0.07000000000000352,1,1,6,1
721,-14,47,0.009999999999990905,1,1,5,4
3403,0,50,0.6672727272727353,1,1,4,6
2485,-4,10,0.14090909090909196,0,0,5,4
2115,3,77,0.12272727272726446,1,0,5,6
1143,9,46,0.30363636363637686,0,1,5,4
2566,3,47,0.10000000000000724,1,1,1,3
823,0,60,0.010909090909086155,0,1,4,4
1290,3,67,0.48454545454544795,1,1,4,6
995,24,27,0.3518181818181926,1,1,4,6
854,0,41,0.5009090909090901,1,1,4,4
1536,4,39,0.6572727272727263,0,1,5,6
503,7,33,0.20363636363635412,0,0,4,6
2965,-3,79,0.16272727272727974,0,0,5,4
1800,4,75,0.6272727272727278,0,0,5,6
762,-2,35,0.1281818181818153,1,0,4,4
158,-3,42,0.37636363636362996,0,0,4,4
2213,-7,65,0.1663636363636349,0,0,3,4
3163,7,86,0.28909090909090457,1,0,5,6
1140,-13,19,0.4572727272727351,0,0,3,1
126,-3,75,0.2300000000000001,1,0,5,4
1587,-3,28,0.6636363636363698,1,1,3,3
1506,-15,80,0.37181818181818244,1,0,5,4
2731,4,75,0.5736363636363625,1,0,5,6
2606,3,79,0.467272727272726,0,0,4,4
218,-8,66,0.23727272727271817,0,0,4,4
240,21,51,0.14909090909090786,0,0,4,4
2541,6,28,0.21181818181819587,1,1,4,6
158,1,66,0.012727272727276655,0,0,4,4
1022,7,34,0.5745454545454514,0,0,4,4
3358,0,61,0.03454545454545413,1,1,1,2
1009,-8,37,0.15454545454544835,0,0,5,4
2995,0,90,0.35636363636363716,0,1,1,3
2839,7,64,0.13272727272727086,1,0,1,3
2203,-4,52,0.5827272727272647,0,0,5,6
3596,0,83,0.5509090909090859,1,1,4,6
1832,4,75,0.5509090909090886,1,0,4,6
1637,-10,75,0.3999999999999979,1,0,5,4
1195,-10,31,0.10272727272727232,1,1,4,4
1063,3,70,0.617272727272724,0,1,0,8
2943,3,75,0.5809090909090897,1,1,5,4
2426,0,41,0.011818181818181405,0,1,5,6
1274,9,42,0.17909090909091158,0,1,5,6
2244,-21,79,1.099090909090912,1,1,4,4
1575,-4,52,0.8736363636363649,1,0,4,3
230,0,57,1.0599999999999918,1,1,5,4
3456,0,40,1.1490909090909027,1,0,4,4
892,-13,75,0.15636363636362852,1,1,1,3
1685,-4,38,0.3227272727272712,1,1,4,4
1498,3,15,0.2954545454545558,0,0,4,4
524,-18,97,0.16454545454544958,0,1,2,3
1732,-7,65,0.11363636363636363,1,0,4,4
2558,-14,59,0.3354545454545452,0,0,4,4
1243,14,75,0.37090909090909463,1,1,4,4
1913,4,83,0.08909090909091075,0,1,5,4
1009,-10,36,0.04818181818182087,0,0,4,4
201,14,45,0.1036363636363624,0,0,5,6
178,-3,33,0.37000000000000455,1,0,4,4
1874,11,27,0.7099999999999951,1,1,5,6
644,-14,75,0.34363636363636113,0,0,5,3
1379,7,75,0.1563636363636382,1,1,5,6
3381,0,26,0.27909090909091366,0,1,4,4
329,-14,29,0.3363636363636353,0,0,4,6
1706,-7,52,0.13181818181818594,1,0,3,6
1838,1,11,0.35454545454545444,1,1,0,7
2798,3,61,0.18818181818182014,1,0,1,3
1865,-11,26,0.6545454545454561,1,0,4,4
2851,7,87,1.201818181818174,0,1,4,4
322,-14,75,0.6418181818181821,1,0,4,4
1976,-18,54,0.29909090909091096,1,1,5,4
3076,0,24,0.2936363636363627,0,1,5,4
205,-5,67,0.17454545454546117,1,0,4,4
587,7,11,0.17363636363636334,0,1,4,4
3084,0,76,0.08818181818181033,1,1,5,6
748,5,87,0.7981818181818177,1,0,5,6
3078,9,11,0.06727272727272617,0,1,5,4
1800,7,75,0.8763636363636377,1,1,5,6
3566,0,64,0.5681818181818156,1,0,4,4
1141,7,31,0.14818181818181778,0,0,1,3
1133,24,84,0.20272727272727228,0,1,4,4
3600,0,75,0.7409090909090914,1,1,4,6
1521,0,74,0.6999999999999983,1,1,5,4
1961,3,23,0.02818181818181322,1,0,4,6
1265,-17,70,0.33454545454545,1,0,4,6
2267,-7,78,0.3427272727272746,1,0,1,3
2445,-7,62,0.14000000000000187,0,0,4,6
640,5,10,0.31272727272727285,0,0,4,4
954,-3,75,0.12818181818181917,0,0,5,6
2090,-7,54,0.5463636363636355,1,0,4,6
1411,7,45,0.16181818181817934,1,1,5,6
1968,-4,11,0.46272727272726527,0,0,4,4
937,7,56,0.6172727272727395,1,0,4,4
1897,-4,64,0.12090909090908947,1,0,4,4
3381,-7,89,0.12909090909093637,1,0,5,6
2124,14,92,0.47000000000000663,1,0,4,6
128,10,62,0.11363636363635847,0,0,4,4
868,13,24,0.01545454545455207,1,0,4,6
790,0,32,0.5390909090909097,0,1,5,3
150,2,63,0.3318181818181953,0,1,1,3
201,-7,68,0.2027272727272744,0,0,1,3
1498,-3,75,0.1481818181818281,1,1,4,4
2636,-3,75,0.23181818181817768,0,1,5,4
838,13,58,0.30727272727272686,0,0,3,3
684,-14,49,0.32363636363635867,1,0,3,4
2491,-4,75,0.4618181818181817,1,1,4,4
1433,-17,37,0.35636363636363266,1,0,5,4
2458,-6,75,1.1081818181818193,0,0,4,4
1528,-20,20,0.08363636363635991,0,1,5,6
547,0,50,0.11818181818181404,0,1,5,4
2728,0,98,0.12363636363636488,1,0,4,4
2640,14,75,0.5472727272727269,0,1,5,6
2813,0,95,0.3627272727272684,1,0,4,4
2499,-3,46,0.22090909090909153,1,0,5,4
1795,-14,75,0.6754545454545512,0,0,4,6
1412,-6,20,0.7663636363636376,1,1,5,6
245,21,66,0.18636363636364256,0,1,4,4
1721,-13,78,0.09181818181818067,0,0,5,6
1582,6,42,0.9827272727272756,1,0,4,6
1913,4,75,0.25999999999999734,1,1,4,6
1858,17,76,0.8318181818181695,1,0,4,4
1247,6,75,0.19272727272727314,1,1,5,4
180,11,75,0.1418181818181872,0,0,4,6
2594,-13,34,0.5063636363636409,0,0,1,3
666,-9,55,0.5081818181818211,1,1,4,4
988,0,37,0.5354545454545391,0,0,4,6
928,11,26,0.5381818181818248,1,1,5,6
219,21,85,0.21090909090909546,0,0,4,4
827,13,12,0.5945454545454616,1,1,4,4
3443,0,20,0.1345454545454562,1,0,5,6
2790,-1,75,0.7518181818181802,0,0,5,4
1105,-8,42,0.2154545454545562,0,0,5,4
3530,0,73,0.3527272727272736,1,1,3,1
2450,-14,75,0.17999999999999777,1,1,4,4
3433,0,53,0.4509090909090942,1,1,5,6
655,-11,13,0.5618181818181811,0,1,1,3
3226,0,68,0.11545454545454638,0,1,4,4
1881,14,64,0.34727272727272923,0,0,4,4
2700,7,69,0.29090909090908473,0,0,5,6
853,13,75,0.1636363636363595,1,1,5,4
473,21,26,0.002727272727270247,1,0,5,4
850,24,99,0.3454545454545439,0,0,5,4
436,-4,41,0.06545454545454793,1,0,4,4
3000,-4,81,0.5472727272727153,0,0,5,6
210,3,37,0.8054545454545466,0,0,1,1
292,-3,42,0.02727272727272314,1,0,4,6
1800,-5,75,0.43818181818181756,1,1,5,6
3140,7,62,0.044545454545450204,1,0,5,4
3442,0,75,0.11090909090907272,1,0,5,4
3562,0,65,0.17090909090908016,1,1,3,6
2610,-3,75,0.22999999999999882,0,1,4,4
2694,0,87,0.10272727272727361,1,1,5,6
473,-13,52,0.07090909090908842,0,1,1,3
1014,0,91,0.15545454545454487,1,0,5,6
900,3,40,0.09090909090909091,0,0,4,6
2685,3,71,1.1045454545454538,1,0,5,6
1865,3,88,0.10181818181818224,0,0,4,4
1332,14,58,0.9581818181818097,0,0,6,4
3369,7,71,0.20363636363636448,0,1,4,4
3600,0,75,0.11363636363637397,1,1,5,4
279,3,65,0.14909090909090786,0,1,4,6
1399,0,20,0.20999999999999505,1,0,5,6
3462,0,62,0.10636363636363265,0,1,4,4
1838,-7,86,0.16545454545453966,0,0,4,4
920,-3,60,0.6881818181818123,1,1,5,4
3600,0,75,0.22000000000000017,1,1,4,6
1469,3,65,0.44181818181818305,1,1,4,4
1137,0,43,0.7399999999999988,1,0,4,6
1627,16,75,0.34363636363636374,0,1,5,6
551,-8,44,0.20545454545454464,1,0,5,4
543,-3,11,0.09636363636363657,1,1,4,6
1800,-10,75,0.4172727272727302,0,0,5,6
1442,0,75,1.2909090909090848,1,1,5,6
3394,0,68,0.11636363636363646,1,1,1,3
156,2,57,0.17909090909091158,0,0,5,4
615,4,60,0.2672727272727322,1,1,5,6
2945,-3,75,0.4599999999999989,1,1,5,4
